photo_id,business_id,caption,label,caption_clean,has_caption
pYjNhIhd7pP7OCliTFEZtw,TcNZXteosegb1RO4O5hREw,Updated menu,menu,Updated menu,True
w2VQlxaia5zqWDu1khFynQ,-xxGo7PSP5tnL_GEHT5W8w,,inside,,False
TYkd_9bZe9aC4n_0LGkkrg,lmcrVOvJUydTmnZIAIZlAg,,food,,False
Zo3DB05SrvieylkRn8fn5Q,jar_5KMQZtgOseRdUN3L0w,Sugar and dairy free raspberry gelato,food,Sugar and dairy free raspberry gelato,True
47LFi4FwLxykt2LGYvuGMw,BJBSwMKADtYjqFDCL3-zkw,,food,,False
lAt4T0BFdiMJs7fGdpR3Nw,YxZJXr_a-Oie6O-Lk9C6zA,Mimosas....oh the mimosas...yum!,drink,Mimosas....oh the mimosas...yum!,True
JVZN2yVqJbH9CMSCauLIxQ,5qVG7T82jRnKGR9O7_0cFw,,drink,,False
q_jlPzhjmdkiVs8Ue1daKw,snguCYg0ierKRuUTxCDH7w,,inside,,False
qptsPQKom1mT8TBXaTl1sQ,ZU6VpnhBBQJ78-zaNXYutw,"Grill Cheezy Sandwich w/cheddar, swiss and american on texas toast.",food,"Grill Cheezy Sandwich w/cheddar, swiss and american on texas toast.",True
d1PMbsK50mp5PmuyEt2ovA,NIpZBy1O1JFj9x2bcErZlQ,At. Patrick's day parade 2015,outside,At. Patrick's day parade 2015,True
nlx658xJuyfucaZ2Ff7Ekw,mFWFtD6bXdpLz8bDXe-LHw,,inside,,False
gzS648B3HwFeadjzGDbFkQ,R6YhZypd362pEJvl1jN0EA,Bayou and Foothills Flatbreads,food,Bayou and Foothills Flatbreads,True
fUhi5mqEyEzes0Sw_LPRxA,QdER5KjucCVtOXdU1g7kpA,,inside,,False
7mV2kROuSLfJb-BRsabgRw,SDhiF9UG0gsuaXgCnJR-sQ,Artwork in the bathroom,inside,Artwork in the bathroom,True
sAQDVIivQfNA0LISBgUcBw,LkCFcD-5QyNIUnEfO78npw,La vista del balcón...,outside,La vista del balcón...,True
djTRyJURS_CUZ63o2_20rQ,R9TBf8VqGQ83kvdIxkC9RQ,Shrimp Creole,food,Shrimp Creole,True
B2b_-O91mfsWjdU8YCjfNQ,3wo9jODQnuvBm8Gkem6qXg,inside the dining area,inside,inside the dining area,True
fahuTsSh9spcnGegYBLz2w,i4F5VTzDy41EKu5yRdg1rw,,drink,,False
3ZoTnfy1xvsofyYoN01kSQ,8kh6Z3c8UHQKmsy0_TbOnA,Bar and back gallery,inside,Bar and back gallery,True
B8JzJFZO7fhJos5zRE3Uqg,9xdXS7jtWjCVzL4_oPGv9A,,food,,False
bLF-Vtxsff3zstErY1jx5w,VQcCL9PiNL_wkGf-uF3fjg,,food,,False
jU8dBuN0iT9R9quxIPgtzw,zvGNZF827KyzLupKiG4Xtw,,inside,,False
FKMIo5M7WFZz_vvvgQAR7g,qejPFPUKiIXvHJ4BirgLUw,,food,,False
pDXAzDgk6RlssF4l-pDb3g,Bt7NBqA31uOI4H_hvasLLg,I think this was called the Cajun Cubano.,food,I think this was called the Cajun Cubano.,True
9QhbJZvuUgwN1VHkejVofg,iZ7-gwaBWYHiWhez4514jA,Seating & bar,inside,Seating & bar,True
JcMfxiZsLjiXpxUySdz6Ig,WzEzUDTWr4UQSQykujMwyg,"Rabbitchetta:  Panisse mousse, blistered tomato conserva and charred eggplant harissa",food,"Rabbitchetta:  Panisse mousse, blistered tomato conserva and charred eggplant harissa",True
fXzHqLDDYW5ZcqLoFE_mbA,yz0KWVamNhqiZGz7XTClzg,Crispy Oyster Taco Sweet Potato Beignets Shrimp & Tasso Pinchos Meat pies,food,Crispy Oyster Taco Sweet Potato Beignets Shrimp & Tasso Pinchos Meat pies,True
fvWQsNPeDUiT36WKul3vXw,Z4PF4EtM12L7nwOHZHFJNA,,inside,,False
0BUTmUgf_9BlQmCTX5ee2A,I0I2mkCOPTYVSLpc8A8VVw,,inside,,False
W-PfGcqGSsgWxNGmdiEXzw,skJ1w8B5YusIibyxH4ohxQ,December 2018,outside,December 2018,True
kxBWnfKZuMozDi2T3Fx__w,2DTkzhmMpv5fIPKheePClA,Lovely outdoor seating,outside,Lovely outdoor seating,True
yqvGRYOTMauwE7_oIc9vCw,Trbe4JX-oLHrrVVPcv0wog,,inside,,False
m9HuyA41pmLgJleIByaWNw,0UJqTczta018RoktahC0jw,,food,,False
tkV6oga73Nr6ztjXuLvJGQ,RfDHvt_s1vuR6dnhZ890Ig,Custom made Beach House Cake!,outside,Custom made Beach House Cake!,True
FLDN75675FK5zm24GFQltg,54sTaZXoLAlHJS_cU3HIAg,Celestial Shrimp & Grits - Tempt Restaurant - 931 Canal St.(inside the Saint Hotel) - French Quarter - https://www.temptnola.com,food,Celestial Shrimp & Grits - Tempt Restaurant - 931 Canal St.(inside the Saint Hotel) - French Quarter - https://www.temptnola.com,True
-CtVHYkynpi4rVDKqX9x1Q,D0AXNeHYbU9WfCBnbhYKXg,,food,,False
ijbgDaEAJ2nEqcBFYeK0Rw,qYjQyfMw_UOJztjmapyHTQ,Inside.,inside,Inside.,True
kkl8Z2wejMp889J0kQstfg,GIo6CTonm96GbnHqLsw04g,,inside,,False
SJUMadGk9Ya-bIdnkAs_ZQ,uUgRgEdYbp4IPOUK2j-60Q,Gingerbread,food,Gingerbread,True
Y0YvLU6EfUdR5fpt2OUMMA,RGXb-3iUuaORNWB_nt_RcQ,Complimentary hush puppies,food,Complimentary hush puppies,True
6ErRcJnTHLa3wKTLmeDt0Q,t5u0uDavOY6M9qu8FLAs0g,,food,,False
eDQpsWdIQAk3TzfW1-udiA,LGuxQ2tn_NNnFQRiOgqbpw,Best roast beef sandwich on the westbank!! Hands down,food,Best roast beef sandwich on the westbank!! Hands down,True
G4LdICXr44JQFR1oyGqZYg,lkViWrwOjLTv0JWq10S59g,Halloween  Deluxe  Apple's!,food,Halloween  Deluxe  Apple's!,True
aTQzDnbI3i6fKqtr-QUmdw,2ao0GD9qmbF6XjhfqDlkvg,Such a cute place!,inside,Such a cute place!,True
vee8N7GTOW8yyeBO25P4Og,K8O71Tb6xcza0g1MU608ag,The front of the restaurant,outside,The front of the restaurant,True
6JeVzFoRlt2JzHUikDT2zw,VQcCL9PiNL_wkGf-uF3fjg,,outside,,False
_84H6E2blJOsoO3unUv5aA,srPwdMyFdHxvRkG9P_sRDA,,food,,False
52e9_ouAKxTaRBFouwpizg,oBNrLz4EDhiscSlbOl8uAw,Enjoying our meal!,inside,Enjoying our meal!,True
r39gI74ReGhHlMT8peefjg,6Ty-KKWq6hLZYW8DWEHYvg,Refreshing hurricanes,drink,Refreshing hurricanes,True
2ABvmf7n4aWiNyAXpqMAvA,GhoKUp8LCHQ5KvXt6IrN2g,,food,,False
o9EkrtQ5YczH-M-lWsKY7A,W4ZEKkva9HpAdZG88juwyQ,,food,,False
ORWzhYgCUzpBlbHCelT8Rw,8SwvryIp1h1xEPSLEM6irw,,inside,,False
Jb3HtH8-AeRSjYMHqD7jIw,OoM2j5LPJC4Mofl2XQjBvQ,Inside,inside,Inside,True
XAvLwnKqxMbZPV4MH-XDZg,H5KRna9A6mDQEJ2ZN0zL6g,,food,,False
2LpBqem_ilzXCh3pz13M9g,3euS__1BAL3ETiIuecS6ZQ,Kids just love Theos,inside,Kids just love Theos,True
U6a1XxFl8ppimi5W7MFr8A,sJz2WhvVGW8jsdQhZ_BlUQ,,food,,False
nYhmAlMDI9_L9lpARbr17Q,54b_ZM23HJhw7L1_D-nRkw,Photograph: Gabrielle Geiselman-Milone,drink,Photograph: Gabrielle Geiselman-Milone,True
xAMkngIU2VoU3q3rlddP4w,c1Gg_GLbDOuQ52UKeTpqwg,,food,,False
avxepiCcRvCQRJuRfhxJhw,75FY8ZQx5nOWP0VFmNvWfw,Tomatillo bloody mary mix? Don't mind if we do!,inside,Tomatillo bloody mary mix? Don't mind if we do!,True
T89xE-OSdG5b1HFI0O-IAQ,Q2mR4I8LdkYE-Tw7_-s-vw,,inside,,False
WWCY3FJ2kqz2YxP3XCMl3w,tsaifr1x7MHWsUngvZ1SQA,,food,,False
CAkGH7jdxudvvDXq8blDRw,I3Uy20BKx7G-Fzz6hLIeWg,,food,,False
6FTAM6-3DTgNahgV79_StQ,zWfzgYe2nT9mHYm_vl1Ukw,Bar,inside,Bar,True
dXsUo-yy7S8dHYzhsFrLUw,SbuLL-8eSaUs-huaYR5_IQ,Very nice Malbec...,drink,Very nice Malbec...,True
WAX0AP-bMFEUU8Ut6VI46A,I0I2mkCOPTYVSLpc8A8VVw,Caribbean Seafood Pepper Pot,food,Caribbean Seafood Pepper Pot,True
skhoL4EbbksZujXjSgMtlw,FEXhWNCMkv22qG04E83Qjg,,inside,,False
_veFJvcXsGjg0nz2mz73Nw,FEXhWNCMkv22qG04E83Qjg,Cafe Du Monde,outside,Cafe Du Monde,True
XXeS8Q7lJXZ_MRLeZH6v-A,aLsbsBbaJzYw3chcdQlCIw,,food,,False
Etea7Ff5ihuu77KoeXHxvg,u7uFQCoHFtBKCtbWUm6yZw,,food,,False
4wAUc-OqKv7Nf8odiph2qg,5J65PhaSFmOngOEQFYOVaw,"Indulge Island Grill's Club Sandwich, YUM!",food,"Indulge Island Grill's Club Sandwich, YUM!",True
KgbzMf1DLOYRVSP2QETtzw,gTC8IQ_i8zXytWSly3Ttvg,Selfie of selfie bar drinks menu.,inside,Selfie of selfie bar drinks menu.,True
BS6ccUaygbaamlJ2h9scGA,NuI532ndKlcbevcw68YCRA,How pretty is the Cherry Blossom drink?,drink,How pretty is the Cherry Blossom drink?,True
tShfKovlDPXJ_pls7F3vUA,slzazSp3F_HhT-bTpw970g,A fundamental question,outside,A fundamental question,True
kT7dsUOw48KqYc1paUrKMw,Vi7mls55_E-WWtGhIHgomA,homemade fresh horchata from the Juice Box,drink,homemade fresh horchata from the Juice Box,True
ZcbooegAT8d8meeaO5uLIg,ku8cAVBLaF_4rI-yK6gNnQ,eggs hussarde = $20,food,eggs hussarde = $20,True
TL4mmimKp9OxeBSiP-H-AQ,ZTctPm8-lBy0iJ9dFhYhyQ,,food,,False
SuTI10UQbPM33yJSTupNpQ,PJtI7vmojLrIH1qvFrFZkg,Bliss for wine aficionados.,inside,Bliss for wine aficionados.,True
GEcD3CfVXF0NCurBlbREyA,aPDpK9mHhrabKyspSKME6g,Nachos w/ Taco Topping,food,Nachos w/ Taco Topping,True
VeeTLJGakVZQRKTUxC8lCQ,gjbmwlYUImb2lQBp5LV3KA,Complimentary salted chocolate caramel,food,Complimentary salted chocolate caramel,True
fmoBJwuQLQwwD_RpZkLQig,H0nX4N4N3AIDheuIcbVYkw,Hand Battered Fried Pickles,food,Hand Battered Fried Pickles,True
CTN1P3rOu6vvulRrpDndWg,KlZvP_k_VEJV0G-6tTqnqQ,,drink,,False
jE4OahWycim4kGBqyV11gw,Y2Pfil51rNvTd_lFHwzb_g,,outside,,False
l5-S_yuux_X5qjGJU_-JYA,7gtWQMLOEwCxh1I5j6uB4g,,inside,,False
S0v-JgouR4qlyHnh7sA6-A,7AeznT9XMDVRo6iAv7yB5g,Cheeseburger w/added Bacon,food,Cheeseburger w/added Bacon,True
p001wnhJSKYNMSbwkpnOpA,iuFgUOCFgE7fBLpBhFQXdw,A Double Quarter Pounder with Cheese Meal,food,A Double Quarter Pounder with Cheese Meal,True
E7n-bGMdE2n2n5VcgQOjtA,4k-XUWBbeDyxjWdUrEsvLQ,Here is the wine tap!!,inside,Here is the wine tap!!,True
FI3PtDQYDESp4seV85nUtQ,2EOinQpyU4ChpyJ4KusO2A,Decor,inside,Decor,True
MTlL9pKfGPVTc4h-9bedJA,I6L0Zxi5Ww0zEWSAVgngeQ,Cafe Beignet in the courtyard off of Bourbon st.,outside,Cafe Beignet in the courtyard off of Bourbon st.,True
J5qB7F6V_IFPeXU8oGGYkQ,egMKUgvGqNXnid1pn5o3tQ,,food,,False
qM34MP6pKwkjNF4DmIwapA,UeYZgcORV2Veo_BZzdiaTg,,drink,,False
jFD0qGYNeDE8NAgiRnp1Aw,_ab50qdWOk0DdB6XOrBitw,Gumbo with sausage,food,Gumbo with sausage,True
XkEVEKNE_XZ5ktzErqxyjw,3wo9jODQnuvBm8Gkem6qXg,,food,,False
LA7ApZ8z-lnIjdSqc7_S4w,4DEO0nDjhS6DifyFP7yJNA,Piggyback Fries,food,Piggyback Fries,True
3Stir7fO8KY8bzLn4SCz8g,FNsMxoaTa-HCbAxP0Baj9Q,,inside,,False
N2F0SDB0I2HEA-OTYczEqw,ORVWMFwF5qTWy9Cbahf0Pg,Plush seating,inside,Plush seating,True
24xA3xvnVscH6fx2a_KPKw,gVOGhGWjgDJS14bdq0uaxA,Huge Chicken Tenders!,food,Huge Chicken Tenders!,True
2wg6krlLi7-8PnOrQetMxg,yY3kq6_2m1FyY9MgaiHgoQ,Caprese Salad with Andouille.,food,Caprese Salad with Andouille.,True
_YbSUBH-TWjzTWiNq24Afw,ku8cAVBLaF_4rI-yK6gNnQ,The streets freshly cleaned after a night of debauchery.,outside,The streets freshly cleaned after a night of debauchery.,True
dEfPM4ZUS6v8o4lNJJMAWg,Q6BQcgabriKd5wPxvzOIWg,Cookies and cream gelato (small size),food,Cookies and cream gelato (small size),True
EY-itAybbmXEkpoZacTYRg,8NyDM-FDoWEEeEG9XUwnbg,The jalapeño bread was warm and delicious!,inside,The jalapeño bread was warm and delicious!,True
CE16N6qLU_2tRagGoltjQA,me3mlZsR26fV89fMw2uR6Q,P&J Oysters,food,P&J Oysters,True
RM2CC0LP3a9u8VtBnFWpfw,D8hXDsv3TG-i2dvzgY5kLQ,,inside,,False
GUnr2k2OZD58TUFpGO_3wQ,pQNN7UnQRCRW95arMxOAEw,New Plant-Based Brown Sugar Vanilla flavor made with Oat Milk! Limited time only while supplies last.,food,New Plant-Based Brown Sugar Vanilla flavor made with Oat Milk! Limited time only while supplies last.,True
3yeC8InRMJWErZMvXZJ4lg,HKdAOvtDv47zPjceCjbz4Q,,outside,,False
00xP4SmuS6MTdTM0yC7_Tg,z0MXYel0okwMqLjgMkKD2A,Wowee fabulous crowded and fun,inside,Wowee fabulous crowded and fun,True
YsPk3dYjy12ehYmzRUXgyg,6dMQTOH8Efl6m2eJRgIjCw,Counter,inside,Counter,True
5vfR1hsScX4fztm67fo1Ig,KlZvP_k_VEJV0G-6tTqnqQ,,food,,False
XWBkicmQ8AZn7GLXxEvQOw,QtmsJGQPbhGszzk6Fggskg,A Treatmint for the first day of school!,food,A Treatmint for the first day of school!,True
3g1Zv_y3zWrxReryC4uz_Q,INeL2YsGJRX-QulzFRKKXg,Delish.,food,Delish.,True
QK_zHYnM59mS3_KnN4NyXQ,GBTPC53ZrG1ZBY3DT8Mbcw,Jumbo Louisiana Shrimp En Cocotte,food,Jumbo Louisiana Shrimp En Cocotte,True
Jf5xr2pwbyC2nY_AZn4HVw,VaO-VW3e1kARkU9bP1E7Fw,Oysters,food,Oysters,True
VKcJaN7-BhSEUCOyLy7UIA,FCCnOgjjvwQJBAy3u2fcLA,,inside,,False
E75rZD1yZgLED1myf5DCSg,oBNrLz4EDhiscSlbOl8uAw,,food,,False
gvW14l0qL0vyaqCRTPkXrg,U1gebvkhLXW-m7dRqvZKwA,Live music,outside,Live music,True
AyS2_RjaANX2FOQXc6TxZA,FEXhWNCMkv22qG04E83Qjg,,outside,,False
5GwirDkIBl1KxgoqOKrZyw,jar_5KMQZtgOseRdUN3L0w,,food,,False
Dl8j-BhFBr3wuKyIY1g6vA,jrDK6gzJh0VHjttG4SNxZw,Friday night with a bluegrass band,inside,Friday night with a bluegrass band,True
Mo7DKNLk0rPFLCNs9hXbzg,1bG56xTahLSU2iP1UQDblQ,,drink,,False
cjqP1MS3tfaQgkbUmbIudw,FEXhWNCMkv22qG04E83Qjg,,food,,False
5fGzwJOOBP4QVG6B68AiSg,9kv9JpLhzkN3UeWZDrsmEA,Drag brunch,inside,Drag brunch,True
prxJHqBS9ib0rcOl54ImGQ,kFwYrDiiVuaEuw1WIV260w,,food,,False
HyjX3ekgeMfxvDNWNfq-Zg,VQcCL9PiNL_wkGf-uF3fjg,Nice place off Bourbon,inside,Nice place off Bourbon,True
HXVJaqEtIrAm3d14dnxc_w,k_-2RlfuhX4Jl9OaJaSO9w,,inside,,False
GfhQZ4wR1oX60DHFvoKaDw,qclZoDz3sjT7v5xOSj5P2Q,Hurricane mayne,inside,Hurricane mayne,True
AWI3Jn_B8xDPOAV7jo6CLw,c3gwn7_ukRwGGIghHLi-UA,,food,,False
Rq68pQhQGpIHjQFq20AOFg,SjiRaZoWaDpkCCpq5SsrMw,Inside Café Soulé,inside,Inside Café Soulé,True
z6jE0Y-rItpZzqZ6pevJuQ,f4vbnGoGo3eWorVekctVGQ,,food,,False
GfysZlqoZc7hTwaTxhUJZg,WXgV2lOUgas7DzTLeDau-w,Escape the Ordinary!,food,Escape the Ordinary!,True
goqYQyQ47pkLOsE7ZkCbjQ,M1hsyjJDdQQeNP164FJ1pA,,food,,False
-BG7bstOP_Td8y-iP17lSg,wQNkpi9RvpuoiDB-CiHxog,,inside,,False
pCkZ6x-kt8HZ_35aOgxDAA,SBtjW_pKw3XaOKtKAavWZg,Maiz de la rueda,food,Maiz de la rueda,True
58ljAHTvDEDQAR7LsJWC3w,9xdXS7jtWjCVzL4_oPGv9A,,food,,False
LS4rJGyh5qU-U8KOtz52Kg,_C7QiQQc47AOEv4PE3Kong,,food,,False
qyvbnZYy3xDOI8-Btctznw,6a4gLLFSgr-Q6CZXDLzBGQ,Our dinner spread,food,Our dinner spread,True
ct-Da5-schFKfhH0nbnoDA,196CWwMAtAcA21jYiMyRzg,Inner area,inside,Inner area,True
QhIDcmPxadKsEr1hdHgTlQ,qt_E6txwQ1h62wyv8701UQ,5 lbs of crawfish,food,5 lbs of crawfish,True
bslOtEqJfF8jnYWIIifWnQ,Xh08NmHdB86LexgXrIxr2Q,,inside,,False
hM0gKUKTTuyoAfoFKDW0Xg,snguCYg0ierKRuUTxCDH7w,Folks up high and Dixieland jazz down low at Fritzl's.,outside,Folks up high and Dixieland jazz down low at Fritzl's.,True
_NGrohD60tLPjMzPW5sTQQ,vxLV9tci88Hsr1G01uleag,Pepperoni Slice,food,Pepperoni Slice,True
_nnvWzOLZmm6Juil0mce9w,sdFJSq-EgmtplIwUamRwTQ,The Wedge,food,The Wedge,True
UIVwdp9cGGd34usmHDej0Q,W73MZDetxHWJ3pkq36OpEA,,food,,False
higF3-l9rHCWpKroBxD2_A,qi2MFcotB3YgiC0SJr2FmQ,"Instead of refilling the roll, they sit atop the empty dispenser and placed the wrapper on the floor.",drink,"Instead of refilling the roll, they sit atop the empty dispenser and placed the wrapper on the floor.",True
BLk4duEtXffEEBjJTyffww,j58e2H4bk3pabri34IkpBQ,Cajun fried Okra,food,Cajun fried Okra,True
gxLeV7hfD2yc8iKsNAVM1A,PGd06nrseC2YAIqP6S9gUA,,food,,False
XwTz3W_I-qsckMZei4Hz5A,h_tRcijFYxrUiZ59FXfBOQ,,inside,,False
QK5fL7Fcj4pklyv9JKNwBg,mRpk0A4u0hnF0lNe1h4hGg,Latte,drink,Latte,True
NzgoM0DjPrUOWH-J_V6Mxw,ybdK0uu7_dZ78qCjA2z81Q,,food,,False
Tn3De-_Lg8v_jgWL-jqnXA,KFXnlnzeeQiIx9krxuupMg,The best crab cake you've ever had!,food,The best crab cake you've ever had!,True
gb8_FfqS0ZbnMRGkGCSu7A,WzEzUDTWr4UQSQykujMwyg,,inside,,False
JMlLOsf9YqumDQLnbSbVBQ,I3Uy20BKx7G-Fzz6hLIeWg,Amuse boucher,drink,Amuse boucher,True
zgi-WHfKy6Hncn8vv4UrSg,gnXN6LuSC3IoMCOtRl8sQw,"The Brooklyn Dodger: The Classic Reuben- Corned Beef chopped with Sauerkraut, topped with melted Swiss and Russian Dressing on toasted Rye",food,"The Brooklyn Dodger: The Classic Reuben- Corned Beef chopped with Sauerkraut, topped with melted Swiss and Russian Dressing on toasted Rye",True
BbthKRZNIdWBdsOm3qx42g,Y-nPMfGB29SbkAMZvT7ERA,MVBurger via http://loringaudin.com,food,MVBurger via http://loringaudin.com,True
FdB27nxFGZ1VWU38FJVKXw,2HMf3ewAeMaeDsadJuL8DQ,Sazerac,drink,Sazerac,True
hQYIfsJ-o_5Mi6vq--aLcQ,bSJczuohHVko33UT82hnfA,,inside,,False
LPda6YdP9-tAwmSMSIGPnA,pefdBgay60yn4Wtih7t9lA,Women's bathroom,inside,Women's bathroom,True
J6bpHNpNWm8Ac2XDXUXTMg,xoG-zabIUFngEhic1PEajA,,food,,False
rstU4fIByUdNA8FjgmeUdg,I6L0Zxi5Ww0zEWSAVgngeQ,Courtyard at night,inside,Courtyard at night,True
egmFtiHwbwpCOpkLhCovzQ,0yEl45kZ8o37lvpkhCBM4w,Yelfie picture overlooking Nola at Monkey Board,outside,Yelfie picture overlooking Nola at Monkey Board,True
aEQaBbkXK-vKW-mFrmhdmQ,H41S-qS3NOUJSbIqWTuyIA,,outside,,False
cqdh4RuDRhrpC23psmz0LA,ZTctPm8-lBy0iJ9dFhYhyQ,Muscovy Duck Leg Confit with Dirty Rice,food,Muscovy Duck Leg Confit with Dirty Rice,True
26z1Dq75rc4OOTl19cpBgw,GBTPC53ZrG1ZBY3DT8Mbcw,P&J Oysters / $1 at happy hour,food,P&J Oysters / $1 at happy hour,True
-DG-ivYLWsGHZlt74Fxfdw,L_P-FSan8ln6Kiybel7Yrw,Very nice indeed,food,Very nice indeed,True
vDW48L0K2HMRv9f0qNa3oA,OjXIRs2Gm4H6hWo4bC7Qvg,Outside,outside,Outside,True
7P6-VAnKNFbREYqJ2JH3Fw,0g9XB5iLNje1B4UNbzqCPA,,outside,,False
tR-r1YGXIYom2Wg1WlJD-w,i-tDq8zC7ZmSqSbg_7oddA,hours and other info at the door,outside,hours and other info at the door,True
pg8qfoAL8oDa0Fee7WY7ag,vfmHUg7jWnfzLb90vcuLSg,love the champagne,food,love the champagne,True
nBswPaqDT_gd6xrNlWPsZg,xdIUHgxMScxlGiiEdwsgnA,,food,,False
Lg-TNbriMhZVTphrvybEGQ,B6oUNsRtdoHpBccvbFrDAQ,,food,,False
Nn4px-n1Tp8wtjC6-COPKA,_ab50qdWOk0DdB6XOrBitw,,outside,,False
NBTc2Q5n87ur2osgmBm16A,YmF6Bh0MkjW5qci5KI6D2Q,,outside,,False
W5d05D5BsE6shLUJAyih0A,WXgV2lOUgas7DzTLeDau-w,,food,,False
5OXo9VRG3XJ0_eJjYFZS5A,_ab50qdWOk0DdB6XOrBitw,,food,,False
vMDkzDdLQJk5sgn4yyyVCw,2DTkzhmMpv5fIPKheePClA,,food,,False
DXC_PmkRwOasCZ2Tfp5Wmw,tk2kG_HL54lqiue6-pXQdQ,,inside,,False
e--PnOWG8J6VDq-41RPvAA,xoG-zabIUFngEhic1PEajA,,inside,,False
sNMx8u74rmQu1N9ZjXk3pA,hfbZ97Te3T4jeWN6GgsGrQ,Biscuit,food,Biscuit,True
qltM2sN_2StkH6eJCS1s3g,_C7QiQQc47AOEv4PE3Kong,Jazz brunch room set up,inside,Jazz brunch room set up,True
fdpB06MGfgx3BInIos-F_Q,yMlpyzvx5o3tTFI_1esgGQ,,inside,,False
PyHS9GNhRLLM-uInaLwcWQ,FxyGTyC98dVsVMhPiHXyOQ,,food,,False
Zaq5JGtK1xeaqv_3w1wZlg,EHhwVLuIIrq4somySU0m8A,Great view of the city!,outside,Great view of the city!,True
LYolB6cysaVcAKPGqJ0IFA,VaO-VW3e1kARkU9bP1E7Fw,,food,,False
IS8m4LbdzkSyHORgRoXHxw,jXrhIVKcJ-upvglUmfC1pA,Clover grill-master at work,inside,Clover grill-master at work,True
e_B0V5tBtxjRUH25dBoUpw,AZ42H2kk4JUiskC9NPoUjw,,inside,,False
MzDseBXWnPqWaA5DMxOcvw,QQPX7PodskbBcMl2Dwm3Sw,Wedding cake,inside,Wedding cake,True
yo-SyxxlodOhhQd7LA5kjQ,iSRTaT9WngzB8JJ2YKJUig,Debris sandwich,food,Debris sandwich,True
JT4BTtLfRs6js2R0wX82Ew,6Y61FisC5lEVxLEaMzyUUQ,sashimi,food,sashimi,True
ZhcPVqm1gBNHpssHw91Z7g,iZ7-gwaBWYHiWhez4514jA,Yay! Pythian Market! Welcome!,inside,Yay! Pythian Market! Welcome!,True
AmMxEyAEYFweB0neMbBx_w,Fs4T7lKpXVtD5Pz7jWSJeg,,inside,,False
9dc1brizzog_-1JQzxrRQw,_ab50qdWOk0DdB6XOrBitw,,food,,False
5MaecWEa-ycBIq9mxZ7C5w,4nrZ42MbdzstpNZaB_Fmew,As Chicago style as we could get.,food,As Chicago style as we could get.,True
mORx-UhPdV3mMG4Nya-ueQ,zYyVEC0IF86xSHF3GFmvkg,Spinach Pakora: lightly bathed in besan batter and fried,food,Spinach Pakora: lightly bathed in besan batter and fried,True
WemkJmJhijXQaewrLgq6fg,9NFAT8jDD9XikWplus6e5Q,,inside,,False
3ZmW91HvZFZwPA6514BTeg,6wZWIz3M6sb3lmnU7N0zTg,,food,,False
LwRO0w3QgU7MU7f0gOVrmQ,i6YvzoCYT6vCxBxqD7nR-g,"""O Sazerac, with your deep hue of sanguine, enriching my hemoglobin with life."" -Me",drink,"""O Sazerac, with your deep hue of sanguine, enriching my hemoglobin with life."" -Me",True
-cXxcnfvDUxEbXwRdngr6w,gCmyE-atK7PLFsRDWa-iOA,Oak Alley Plantation. Doctor Gumbo Tours. New Orleans. Louisiana.,outside,Oak Alley Plantation. Doctor Gumbo Tours. New Orleans. Louisiana.,True
4f9c90n5PVbDz6QZ72uDxA,sXSUzImYOcRRI3xtG2M85g,,inside,,False
BRHgsV4mb9YBpnblcVdpqA,j00Jky-A3xhT4u7VtO6d2g,,inside,,False
dvnY-kuUhvrxcxSiJJJkIQ,6Y61FisC5lEVxLEaMzyUUQ,Food,food,Food,True
yJlISBU81p9MvKSOxsh3-w,9kv9JpLhzkN3UeWZDrsmEA,,inside,,False
rWmL65oeSOenlUuVlcZ0IQ,3fVYGQr_ldW2_1QlXJjpaQ,Live Music Every Night,inside,Live Music Every Night,True
ePpDP9x2q5-fJ9b1pGzOWA,0LXOR8YXi5hk-afFcdWARQ,,inside,,False
lohFi8JwRvUAfcTqwi597w,ku8cAVBLaF_4rI-yK6gNnQ,Fried rabbit and pouched egg was amazing,food,Fried rabbit and pouched egg was amazing,True
ss5sMHmYlCjkPMfnwI04Eg,qb28j-FNX1_6xm7u372TZA,,outside,,False
KN9OFLVnGaQRXKBBdGA2Zw,bsOfVBg6tHKMddF0eJNRSQ,,food,,False
f106XggHbjpMcV5VfTBxkA,gTC8IQ_i8zXytWSly3Ttvg,This is what used to be the greasy dump grocery store next door,inside,This is what used to be the greasy dump grocery store next door,True
_bHcNZ97qvnniG8Wpk4avg,NHdE_ObFj7OjQBB3jjqBNQ,nice  awesome amazing fabulous,food,nice  awesome amazing fabulous,True
ANlZldWPowF-IP6Y-BtSBg,yE6aDcbbK8pmvNroXnQYQA,,inside,,False
vhY8hZgDqIRj4nlQchpGUA,Hb1mbcX7WcHaISJSmx1lPg,,inside,,False
oZrTCwdjHYML0Mvp5e3UCA,_-otZU2dbPrEZyaVSMmvDg,Papa Vic,food,Papa Vic,True
muuMPKwHyDK5FGteaWSAdg,Apz4sB97NRa7iTPpznQLFA,Longway Tavern,outside,Longway Tavern,True
NiC1XDcMpNgRFvFc5GHN0w,FEXhWNCMkv22qG04E83Qjg,,food,,False
nww9Ip5Csr7nB3uJiCqj4w,gSwoU8QdbyHC4rLTVbubKQ,If you love blues music this is the place to be. Drinks are expensive.... Be ware!,inside,If you love blues music this is the place to be. Drinks are expensive.... Be ware!,True
