user_id,review_count,yelping_since,useful,funny,cool,elite,fans,average_stars
qyoGYsdKGltu13VWp-op3g,35,2013-02-18 17:23:10,24,9,3,,0,3.59
S5xs3adQN2E_LWgdvOoc9A,10,2019-01-04 16:37:14,2,0,0,,0,3.6
tnApxPbeVym4hybfPcMcJg,10,2015-08-03 09:49:21,20,3,0,,0,1.45
o_Rh0x0AKTwniScJrHs5rA,352,2013-05-30 05:26:19,583,135,225,"2017,2018,2019,20,20,2021",21,3.63
XdajpcjZtYlTokqQJjQ4ZQ,37,2016-06-26 19:35:34,19,0,3,,0,4.27
j2Y9IQ60xP1KtpWNeJWVpg,317,2015-12-11 03:51:58,319,77,169,"2017,2018,2019,20,20,2021",20,4.02
VwtBteKSw3GcB71484uO6g,12,2013-05-21 20:26:20,14,9,8,,0,3.31
PIQSzLqpsU7YUCcBSTZCBw,24,2015-11-29 06:30:48,45,3,3,,0,3.04
GZs1x4CLqiwacgRBKWtMZw,217,2009-04-09 03:54:17,185,61,100,"2017,2018,2019",11,3.95
SByyhU2VzDoZGsxQ7Yy9zA,67,2011-08-14 08:14:57,50,20,4,,1,2.74
nhs5Tu98eG1KqAL3uypIeg,99,2012-01-05 20:29:19,193,70,94,"2016,2017,2018,2019",10,4.25
NRx7aI_IEgu5IfIBegY75A,13,2014-06-14 13:48:39,16,3,5,,0,4.31
aJz37PG_LIYzuVTNHuM9AQ,30,2011-10-08 18:42:40,34,8,7,,0,3.97
4qjoxZTQsdQgOH9U_10tcQ,28,2014-01-03 15:48:21,16,0,1,,0,4.61
Xyjg_kXqxUsGfjstxBfXsQ,60,2014-03-21 01:44:03,35,3,4,,1,3.8
LRX7j2UAOd59-dzod0d7tw,13,2012-05-03 13:17:39,2,0,0,,0,4.14
HyE48aMA0-OAzVKmrnSg8A,102,2016-06-27 12:51:23,97,14,68,"2019,20,20,2021",3,4.25
6XsKj6mvMlCu9oWRw7Z_NQ,39,2012-08-26 23:14:35,13,3,4,,2,3.77
zOg4iLvQGZznG5xOXFps7A,175,2010-02-22 17:05:38,144,29,31,,1,3.77
-QrVSo-1XhXERcmk3ePrzQ,74,2015-06-03 01:58:48,36,7,3,,0,2.81
OtS_ghK5Eu3DutrrggYnHg,46,2015-10-23 20:26:22,18,6,3,,0,2.98
pg3CheVM2NWPYYUV6G-j4g,144,2011-02-08 17:55:29,42,15,9,,1,3.55
rmpYVKLT1yMueeOu-CBadg,168,2013-06-07 01:15:23,104,28,27,"2019,20,20,2021",14,4.19
AIHj654E3vimVqug5JNiaA,33,2016-02-15 01:14:42,53,5,11,,1,3.36
h9wm4intbobWGNRLoHjMSg,24,2011-11-06 15:53:55,16,1,2,,0,3.52
SlEqjoUDQ6MdpRNRz9NvKw,15,2013-12-09 18:10:32,7,3,4,,2,3.4
YSQPTb5jG_S6J3sPPiusuQ,14,2011-04-04 14:51:07,3,1,2,,1,4.57
dHlm9AUH9a6WmnKYGdV4pA,378,2014-03-23 12:44:03,1339,564,1054,"2015,2016,2017,2018,2019,20,20,2021",57,4.17
ZUV0Py-hd84VOZyVHbVcAA,217,2013-06-15 05:29:40,284,69,73,"2017,2018,2019,20,20,2021",16,3.52
BOXQsZOl00z7Xomou88rrw,595,2015-12-10 18:17:06,1862,497,1394,"2018,2019,20,20,2021",52,3.84
VikTdM3N9PJNhW5nJdUS8A,53,2015-01-17 15:29:49,18,6,2,,1,3.35
q_neri2WhMhtoFQwHMGRuw,14,2012-10-22 23:42:41,10,2,0,,0,3.11
G1KMZUQdQy2uuJkrtNxdLw,11,2012-08-04 03:00:33,12,2,1,,1,3.77
ohCiMTtVFtf84BcNUJKOIw,53,2015-03-16 09:44:52,183,69,137,2015,6,4.36
D9GvEwGme8fNP4wXyIvcvg,60,2010-05-24 00:16:13,37,8,23,2018,2,4.36
g_YMbyZVQDnGnA9Xll4dJg,101,2011-11-29 21:32:40,76,16,9,,4,3.29
be4NKp4g1TAkwavYoITR5g,10,2014-11-04 23:26:52,6,0,0,,1,3.7
pCJ7-4JVgkguMZfsxD9F_A,251,2010-09-07 06:22:36,168,61,87,,6,4.2
WCsTNVXHscjII2ACFBXlqA,47,2013-08-18 13:12:06,40,5,3,,1,3.06
k6qJj4rXbT0iuU6RJxBeVQ,359,2009-04-23 23:31:08,731,183,139,"2015,2016,2017,2018,2019,20,20,2021",7,3.34
aAoWA14TW5TbexwIZ7UBMA,174,2013-10-09 01:56:18,143,39,69,"2017,2018,2019,20,20,2021",11,3.91
Ld5fussxYppIERfZQCWgmg,30,2015-07-13 18:27:00,6,1,3,,0,4.47
8oACfWPRXqW6MfY9HfLsxg,26,2014-11-01 13:02:13,29,6,2,,0,3.46
yO0dhfrixi2hJ36aE1OqdQ,192,2014-06-22 15:50:38,99,14,46,2021,6,4.18
zCJ6OTUA1qWsNcCoGXc-YA,155,2013-09-26 17:23:19,146,44,61,"2016,2017,2018,2019",6,3.74
itsYiaHSzSKhDlCAZjh7Rw,191,2014-01-29 03:16:17,188,56,46,,1,3.79
zqh6jyBabvzC92bxW2Gjyg,22,2015-08-15 22:13:45,5,1,1,,0,4.0
6_p-17QvlT7mhvJqrvBuHQ,112,2015-12-29 20:33:22,145,7,68,"2018,2019",8,4.09
TD3GzSvbyDy1uPG2-Odppw,85,2015-02-06 05:27:54,29,2,15,,1,4.44
V7knEBVyA4rGORUuktsLcw,22,2016-08-08 01:22:02,6,2,4,,0,4.0
dzO5PbiV2aEz_hWvqp379w,81,2012-07-08 02:36:15,51,12,15,,1,3.94
DmP0DusDkqskUXAEVtc30w,41,2014-09-27 17:12:09,38,12,3,,0,2.43
KiXEePfvn3uRM77GEhe04w,6,2017-05-26 03:23:03,0,0,3,,0,4.17
f2MiAt7rHnBq7LPL_9iqvA,27,2016-05-02 17:20:02,2,0,1,,0,4.11
vQef8bDh9Hhf-zu-QR6oSg,22,2016-12-05 04:33:35,8,2,1,,0,3.0
KTBOPYMgE7mFHSYEwhEr1w,15,2013-11-18 12:58:53,12,2,0,,0,4.2
6qVdmmRcRFmqyaBVIhK57w,14,2015-05-28 19:28:30,2,2,0,,0,3.5
XvHpcrlESRy4ID4TPoVgaQ,149,2010-05-21 19:30:30,117,23,64,,6,4.1
ufco-sxD9Org0AMxagNgQw,813,2007-10-12 15:31:23,1373,168,852,"2016,2017,2018,2019,20,20,2021",84,4.52
asBFS8k9REpYniB9gVu2Dg,164,2012-04-14 01:35:49,66,19,16,,7,3.93
DXZSSxT-NmmvwaMODCXOZw,149,2014-10-04 19:37:41,55,14,14,,1,3.48
S7bjj-L07JuRr-tpX1UZLw,156,2015-05-16 19:38:07,63,20,31,"2018,2019,20,20,2021",3,4.04
WIktnVDppJo2tprUK-CbYQ,47,2013-08-08 15:10:25,28,8,9,,0,3.82
nc7tFLC7SyIul8KoxXLrbA,158,2014-05-27 03:54:56,74,13,33,"2018,2019,20,20,2021",0,4.34
aaI0Gwmi_vsdM53cxCp7IQ,72,2014-10-03 13:08:44,50,8,20,,2,4.15
i_I9E08XC3Yyg05OfuWpPg,133,2013-04-24 23:20:14,132,63,66,"2015,2016,2017",9,3.46
s7d8jn08zHekZ-P6Jsv7GQ,127,2016-01-10 22:08:51,43,7,8,2017,0,3.78
tDG1lcKXsMDdoepTeoriXA,52,2014-08-17 23:22:12,85,36,17,,1,3.21
MZEXCnUfL8ciOFQViz5Aug,28,2015-06-06 01:44:32,6,0,0,,0,4.71
LJ-VR_hdNYRkaxVT9pu7RA,116,2015-02-18 12:50:07,65,14,20,"2019,20,20,2021",2,4.37
2-7zkhQPoFs3dsZdJsPbUw,30,2015-09-26 20:58:55,8,1,2,,1,4.0
HC8m2umiKHUFptiHjt5tLA,56,2012-02-11 14:55:07,13,2,6,,1,4.18
Hxuil5JKAfI8TilSctya8w,102,2016-06-20 22:04:01,72,22,46,"2017,2018,2019",3,3.6
fS6uDSnfwYNHkMOWXQmzJw,25,2012-03-02 18:28:19,7,1,4,,0,4.69
eXych7LFgg5uI6VaRAUW2w,243,2015-08-08 17:29:12,1080,353,681,"2015,2016,2017,2018,2019,20,20,2021",53,3.94
bhzVqF_BzoMqupGAzvFxlQ,23,2015-03-28 00:05:27,15,3,1,,0,4.63
4RNW59HlCcxVggfaSBiyPg,267,2011-07-15 15:25:53,149,34,72,"2017,2018,2019,20,20,2021",7,4.26
-d7q3m3MYX1yag-_JLb6bw,7,2017-03-06 06:08:20,6,0,5,,0,4.14
mHV0o2wCfORN2iJ5l7azVg,7,2014-08-05 00:52:49,1,0,0,,0,3.0
DFBJEGACXuzQTfCrJS4HYQ,69,2010-09-20 15:09:11,65,9,21,,3,3.64
0YDdnxHfHyc3uwetesCVIg,10,2010-12-25 22:39:03,16,0,11,,0,5.0
n46Pn3DwfpiI3Ckz_sxvjA,29,2012-08-02 19:22:19,57,3,41,,0,3.9
ozgm8Pt0Wou8GSs-oMEyqQ,17,2013-03-24 22:33:19,6,0,1,,0,4.06
wMnw3TV7TKcJ80BEt7t4ew,12,2013-08-27 22:40:36,7,1,1,,0,4.33
eC6ul6eTYZO_BMqu8xkvlA,38,2012-10-03 15:43:48,31,7,7,,1,4.38
HE2WAysOxgEkYmX-T9K-rQ,18,2012-02-18 07:42:50,29,6,8,,0,3.89
L2xTl5p92fCn7rF65CpBhA,132,2010-05-14 13:58:27,103,29,18,,2,3.36
1h1nqT8elmY-LQ3X5h4dtg,79,2014-04-26 16:57:54,48,7,11,,1,3.74
LWckDpOwc7A7fGTREaq-7A,52,2013-02-06 01:50:02,27,6,15,,2,4.44
5dbgriguf-7KM50FfQ_WEw,180,2006-12-07 20:58:36,269,58,58,"2015,2016,2017,2018",4,4.01
SaAm3l3uNBPryAxvvrcM-g,88,2013-09-07 17:30:08,44,11,23,,2,4.01
vJm_0VtbbCSBtQKVSsqyzA,255,2017-02-18 18:17:09,121,74,83,,3,3.71
2AP_RPM3KD7IRMmo6_e2LQ,61,2015-03-04 15:31:44,52,48,27,,7,3.6
ubLjWvCI1AB_WRsySi8jaw,74,2012-05-09 20:31:16,59,5,7,,1,4.05
A41rsw1Vfu1rWX8Euoe5NA,37,2014-01-24 00:01:21,21,4,5,,0,4.68
5J9N4ol0ho5_oDB7x4JrKg,361,2013-12-06 23:26:56,506,182,256,"2016,2017,2018,2019,20,20,2021",9,3.49
Wjlo5YcDe2Lc7I4WNqooDw,92,2015-08-03 20:13:13,41,10,25,"2017,2018",9,4.11
33UbI7yrHP7aT4h6O5ZF-Q,336,2014-08-15 13:58:04,428,90,178,"2015,2016,2017,2018",10,3.91
GJW61U-SOjFZoDVtI9IVaA,142,2014-12-30 02:12:33,84,7,33,,1,4.0
IXVU0w1TIPFxLDm7b6tUIg,279,2011-03-09 07:48:28,606,157,415,"2017,2018,2019,20,20,2021",33,4.23
Epp3SHBja2SisxGbEJE-WQ,100,2010-03-25 21:33:37,86,19,16,,2,3.37
cdDPzYBG4oatc0yusGMOpA,70,2011-05-04 18:13:34,85,9,11,,1,3.29
Gs_Mfhslp41qk7JxyS1BQw,38,2014-10-16 14:13:34,52,50,15,,1,3.31
XD571nhbTtv2vE08iRWzEQ,160,2013-04-07 22:08:49,162,69,75,"2018,2019,20,20,2021",9,4.02
zrLBlSiRbEM6c_crA_HJTA,14,2019-04-10 14:33:52,8,2,3,,0,4.21
vy3VhAYOIMsrJCQ_vHMi_g,24,2016-06-03 17:41:40,39,15,20,,3,3.52
ibUCNfiS-Rc7zopT8OFjHA,95,2011-06-12 15:24:03,234,44,102,"2019,20,20,2021",18,3.48
Pso2ga-GA2ZBlnI5OPmGWg,24,2015-01-30 01:05:13,28,4,5,,0,3.12
JgdDJXptvmeFYssAR-AluA,57,2012-02-27 19:31:21,55,6,18,,1,3.86
MvrGDIrZv8pL_NYWrb9fLw,85,2012-12-14 03:09:16,74,8,32,,1,3.94
wduLHPvOH17-9JRnoIMCqQ,631,2013-08-02 20:14:54,282,58,94,"2018,2019,20,20,2021",5,3.41
t1RG_ACD_HLM7Y5S0l9D_g,489,2013-02-18 22:41:40,526,110,135,"2016,2017,2018,2019,20,20,2021",26,3.7
GQZE7-okmlUvrRCq9dJ77A,22,2012-01-16 21:26:07,38,25,2,,1,3.68
Lu6V2tSqSWLWlWGRAA0HqQ,45,2014-08-04 21:34:59,22,2,12,,1,4.17
QG3BBxTiG_U_GGGobI1W1A,25,2015-10-10 20:23:38,8,3,5,,1,4.0
Kys9ofQrSW-Pvr5qi-vD0A,26,2014-05-11 23:52:09,38,5,1,,0,2.92
5u5tto7PC3a7FQhIWEXflw,13,2014-04-14 21:47:07,14,0,3,,0,4.0
eh8JgdusY9i8GAXktoR9Dw,129,2015-04-07 01:52:25,152,25,24,"2017,2018",8,3.57
Al8K5wmKpCouMGTjwhYbiw,18,2014-06-12 01:14:56,10,3,3,,0,2.39
cL0OmD9A-DcnhPzwT7rk8g,120,2012-06-04 16:06:01,51,1,14,,1,3.6
M86jUbtpfag0YX5Ncjb_Zg,21,2011-02-21 14:17:43,11,3,1,,0,3.95
VdY46Iz_T6_85RH7buhQMg,58,2015-08-03 13:28:42,11,0,8,,2,3.34
ifFO96MmO9d4bZdFxIJM_Q,30,2015-01-20 19:42:14,13,5,8,,2,4.5
mKPNTmHQF7JF3KWa60Egng,41,2015-05-11 23:27:56,23,9,16,,3,4.25
f6B7YotlkKfXr9xN-TbpwA,15,2013-11-22 19:41:06,14,3,6,,0,4.8
TsIKEh1BENF2N6hNRN1VBA,66,2013-06-30 19:13:05,44,4,5,"2018,2019",1,3.71
203ouoqdHcFPksNGpCMVNA,166,2010-12-17 04:21:25,119,13,40,,4,3.77
QLl9zymWHokuAvVIqjevRg,25,2013-12-13 19:05:46,14,1,2,,0,4.0
yIbJTROtt2ECAsbWWq95_A,24,2015-06-16 02:47:30,33,8,6,,0,3.4
IOoR8_05eltJPEvwSDCZjw,622,2013-08-16 02:58:01,716,105,284,"2015,2016,2017,2018,2019,20,20,2021",22,4.07
0WLyCjUyqQ6n5j_8COlNQQ,33,2014-12-22 22:06:00,20,11,6,,0,3.66
NNMQKpzophQmC1dehtE3GA,54,2012-10-04 14:43:00,29,2,7,,0,4.09
pCpZ6KF0vCOF3fyj9W8iMg,166,2015-08-05 18:35:15,623,149,293,"2016,2017,2018",62,3.23
z1vHL-U1R_1HalhTbEtWeQ,112,2015-10-21 02:41:36,212,62,82,"2016,2017",20,3.11
7e5a4dOx9o22ui0mFpUr2g,16,2018-02-26 17:03:12,2,2,1,,0,3.88
YnPvSx6Vst_CBs-dLoNiVg,16,2013-08-26 02:19:15,7,2,3,,0,4.53
xRX1mRo8qeS2Gov7D773Dg,48,2014-07-16 21:07:29,73,4,21,"2016,2017",2,3.57
lN5wHW6yOVtHKhgzbzrobw,98,2013-04-12 21:31:02,123,12,79,"2018,2019,20,20,2021",4,4.39
Hb9g9ZUBU0J7kdKwO1ETog,9,2017-07-08 18:19:00,7,0,2,,0,4.11
J_dLQsYGJIrN2P_sB8DYmg,107,2012-04-07 18:20:06,148,12,30,"2017,2018",3,4.15
RwP2S3pjBYkxNRHEqHt8lw,153,2013-10-15 14:31:26,153,55,86,"2017,2018,2019,20,20,2021",11,4.12
RRtveGgpAWMaHEcoQN4LmA,148,2014-09-25 22:33:18,57,6,13,,2,3.81
L0X3XwBPyeWEtmJF1DOUwA,60,2015-12-10 02:34:09,61,7,32,2018,5,4.11
Wt16yqsJAy2XYQyJ6mhsJw,144,2015-12-23 22:59:11,173,49,52,"2018,2019,20,20,2021",13,3.79
Z3nwYQzDUimoUl8LNDIxjQ,947,2014-01-11 20:44:13,1082,221,467,"2015,2016,2017,2018,2019,20,20,2021",27,4.11
guDaewaeMHD7Gs-5ThDoGw,29,2013-09-26 03:52:35,13,5,8,,0,3.66
xP_-ml57uq1uZ7HyeNoScA,125,2013-12-29 23:24:47,97,10,62,"2018,2019,20,20,2021",12,4.47
WasG6DfKATP8Ws-8MWkKtg,26,2016-01-17 17:15:31,15,5,7,,1,4.31
YLHFeiN1kKfdtL7jSzqDxw,20,2008-10-10 21:38:40,4,5,3,,0,4.65
I3AYuSWWECwrd8rBYKSGKg,445,2011-11-14 22:20:35,532,85,198,"2015,2016,2017,2018,2019,20,20,2021",11,4.0
Rvfa3lFgK0W91AvfLrGhsg,11,2013-12-30 03:09:41,10,6,8,,0,5.0
s0RlMkTNgnG43sE_Ik4a0g,45,2011-11-24 15:55:11,26,5,8,,2,4.42
Btl04cbXgFCD86AuJQLfpA,23,2014-04-01 17:03:18,22,1,1,,1,2.89
AeiwVofjT08y0OXwqo1tzw,329,2015-05-23 23:48:54,397,72,230,"2015,2016,2017,2018,2019,20,20",10,3.84
zv1KVK9Pe8yorC512JAloQ,367,2011-10-22 15:54:52,488,58,131,"2016,2017,2018,2019,20,20,2021",16,4.04
4JTjkCUQaMxQA5owLmPuNQ,15,2013-07-02 22:12:53,6,3,4,,0,4.67
Yo6vWvR6PqdH6p24nnEtPg,61,2011-03-30 04:46:08,41,13,23,"2019,20,20,2021",5,4.02
u6sc72TKKvWh1jFl9EStGQ,36,2013-11-27 01:13:02,10,1,8,,2,4.65
Pa4TpwjMxahkrV-Ib7b7iA,11,2016-06-09 23:30:25,2,0,1,,0,5.0
zqptLTt5MWRmIzha8jDrlw,13,2011-12-30 22:39:05,8,2,3,,1,3.77
ftXAwWq5_3AMSzVviheQSQ,339,2015-07-03 20:09:22,110,20,74,,1,3.69
H2wYI2iLUB48zMg-Y4jXyA,5,2016-02-11 21:27:29,3,1,6,,4,4.4
OAXKmnJgiboyTUkXwG9wsw,87,2013-08-10 16:47:52,72,13,12,,2,3.49
hQvxP0d5G73m6UU3P5ykmw,85,2013-08-28 15:33:46,61,9,19,,3,4.42
rn6VTIjcwumj-WGlk_v4YQ,20,2016-03-25 04:56:01,10,7,0,,0,2.85
nPGtW8JHNb7Fw6KAUV3_rA,89,2012-04-22 13:29:44,62,10,12,,0,4.09
ta7VPPyz_Ls48BaiASCTdw,18,2014-06-19 17:01:18,9,0,2,,1,4.74
hO0vrPqf4Ma2foebnR44Iw,45,2012-12-28 20:55:01,30,2,7,,1,4.17
PvWMyIIjwSTyiGDX2DqrgA,277,2013-07-07 15:17:40,270,67,132,"2017,2018,2019,20,20,2021",11,4.08
NQOlgF9pUTZb8RgJy-cQNQ,148,2012-05-14 04:21:30,53,18,14,2021,1,3.57
EMkGvtX2crdxZ7JHfv8uPw,89,2013-08-14 01:44:44,62,9,13,,2,4.68
TViSCIrGRBaI_8IApFhMTw,47,2016-03-23 20:55:45,42,11,25,"2017,2018",3,3.7
MDcCJWKb8wSA5egKCl0vUw,53,2015-03-31 21:04:01,32,12,18,,0,3.85
CjeCwXMA-WIPmIIyzhGwIA,162,2015-02-03 20:10:31,263,81,151,"2018,2019,20,20,2021",6,4.04
DBfgUKhAzSri9GKPZkcBtw,215,2010-09-26 05:07:27,229,29,111,"2017,2018,2019,20,20,2021",3,4.36
K4BM3e5EMt93iXJL2vrc_Q,14,2017-06-15 18:48:58,4,0,2,,1,4.73
kWvLJBYMh6WTBTXHwpLQ6Q,347,2011-07-09 17:34:20,257,92,68,,5,2.99
KUk_d1uZSblqwA8TPHtgmQ,122,2010-08-25 19:25:53,77,29,43,"2018,2019",7,3.87
jfQHtCTwgcQDNAVvx5h8-Q,21,2010-08-31 11:51:00,19,8,2,,0,3.48
Ca5iLdPOi2AvQ7ublMrkpw,59,2012-10-22 23:13:16,27,13,10,,1,4.28
462OM7fz4--ztzOg_39sMQ,1208,2013-12-18 00:38:45,6662,2029,5646,"2015,2016,2017,2018,2019,20,20,2021",113,3.89
CCmj131ex3iWCQGgHIXrqA,331,2011-07-10 16:11:20,167,24,81,,5,3.87
cvSVZClaR1tQ7TrJNH14IQ,75,2011-06-16 22:39:07,18,0,1,,1,4.29
fKGa0ElASc43BIWekjsLnQ,48,2015-06-09 01:02:55,28,2,11,,0,4.06
8mecNpO3jBzTxC0H0ZftIQ,16,2010-08-11 05:01:47,7,0,2,,0,4.38
HsBN0LiWQnbcltRIOWOslg,33,2012-04-20 17:46:24,31,3,3,,2,3.0
Mvun65Uv_madFf0IxfRKow,10,2013-04-28 05:04:43,5,2,3,,0,3.82
6yTMAbR2Th8l-aAh7Ulg0Q,65,2010-01-19 05:17:23,55,3,11,,0,4.01
DT9FtKqH02RsVU-Myn1ZDA,60,2010-02-18 13:59:35,52,26,14,,2,3.33
ksgBa_E7mdkWnqV_lU8SAQ,95,2019-03-13 16:24:43,50,6,34,"2019,20,20,2021",6,4.17
5mYd9sVvHLs6B6r9lWQpkw,128,2015-07-03 13:51:40,321,34,158,"2018,2019,20,20,2021",19,4.39
FsXQ961ropLzv4ILzTOWCw,108,2015-10-20 03:22:11,108,16,47,,4,3.91
Zs-bOHF9Q8-TxX0vzuaKZQ,72,2011-01-09 07:26:12,106,12,12,,3,2.98
feF9MQcOMrHMqHUjewx6cQ,142,2016-07-27 14:46:30,99,47,29,,6,3.81
wNI_XSx3kebhS7PmiEeJkA,68,2013-11-04 13:59:23,45,13,15,"2018,2019,20,20,2021",4,4.19
vQh8rPuWGJ8LobWVK_tKZQ,13,2014-09-11 20:12:03,4,1,1,,1,4.46
Xkvlf9tlxBJc31qgJpRMnQ,45,2012-02-22 19:52:06,30,2,10,,1,4.72
uABgKX42VTRqGDUhSC_3mg,436,2016-05-29 18:04:02,695,256,439,"2018,2019,20,20,2021",24,3.88
kiePBimomj4xTFjiKeOhpA,77,2011-10-07 22:48:43,9,1,6,,0,3.93
rrKM7AG_VNvigASlXatIaw,13,2014-08-19 20:20:41,13,0,1,,1,3.67
MmVxjCCBrFdcArLSZM-0wg,7,2013-03-24 22:14:17,0,0,0,,0,4.71
g9k6vdRRgdL6i4kxAf3bJA,23,2011-08-21 03:42:08,40,16,4,,1,2.16
hD8iFeZWANrCJMzkgLbmYQ,195,2012-04-18 13:05:28,196,65,69,"2016,2017,2018",11,3.71
IjIg-fFF4PcZ4JPaNjRTmQ,22,2014-04-01 20:54:23,1,1,0,,0,4.32
pWQ-vUjVdPcd2fFaTp7sDA,39,2012-09-11 19:33:32,30,4,8,,0,4.07
rmduMPa_DPH-ImRS7FKwAQ,18,2015-02-28 02:01:51,10,2,4,,0,4.72
jimyVfD8yY9BHkeNRWDVAg,127,2013-08-31 14:21:12,47,2,10,,2,4.5
U6eQKSqXxPDa45w-7ALIpg,52,2015-09-25 01:37:08,14,9,0,,0,3.89
UwYu-V5F852awuFh9dpXkA,545,2015-07-11 16:11:00,792,209,512,"2015,2016,2017,2018,2019,20,20,2021",39,3.98
CoULkkk4RQ2q5yfT6ULdCw,178,2014-03-08 23:10:06,115,32,23,"2018,2019",4,3.73
GBqUrq5I4GsQyMytDMiRNA,53,2013-11-22 15:49:38,33,3,12,,0,4.24
7mNWLIHMKppUSjO-90XXyw,16,2013-03-05 23:08:10,11,0,2,,1,3.7600000000000002
xJCT2hbnAISHDrgoCrSezA,64,2014-05-04 15:09:19,43,18,39,"2019,20,20,2021",3,4.09
4jsK1ckrEE6PBhhlPFjffQ,31,2016-04-09 21:36:07,21,4,5,,0,3.19
9Yy-5WMD71C6Er79r12vZw,32,2013-02-16 22:05:25,13,4,3,,0,4.0
rRGDy3Z8kkU8dvn79GeIfw,161,2016-05-29 03:09:05,187,90,123,"2017,2018,2019,20,20,2021",10,3.95
rp1UrxrNH1gs_Z-jCvnXmA,65,2015-10-24 00:15:52,33,6,19,,3,4.18
IQzYvCW9q78_0uRbK38oRA,40,2010-08-07 22:12:35,29,2,2,,0,4.2
MVvfmZerJaNJhnRRzQfQTw,42,2015-04-25 17:25:49,31,2,11,"2019,20,20,2021",1,3.52
f1JYbyqLYqyZv7Rnf1_aqg,29,2015-04-24 17:46:03,21,1,23,,3,4.21
8hKmBaA8oh02L5CoeZL-Iw,81,2013-10-01 04:18:15,52,12,5,,1,3.48
iQjpq39dF8sTQcTPKg2yng,17,2015-10-29 14:58:11,2,0,2,,0,3.89
XmQdhdSFIba8rzlFMzzlUA,42,2015-07-11 19:32:00,17,3,1,,1,2.45
9VReTkYf0AfryU1pbgY2AA,29,2015-01-08 04:15:27,9,1,3,,0,2.97
2A0eNNGR2Ad2oppZb0vj-Q,193,2014-10-09 17:20:23,62,8,21,,1,3.99
d8PUAmmoOix150JfJ_-1ug,22,2010-05-24 06:09:34,15,2,3,,0,3.68
jYmHLmCEmI6eKbtRXWyCOQ,39,2013-05-04 14:58:49,15,2,3,,1,3.74
Qc5HfT-U-EmvShnEba8DRw,87,2011-07-13 04:19:22,190,23,42,"2015,2016,2017",7,3.47
9A0jpSJpb7uTizlPccAsMQ,160,2012-08-08 22:41:22,178,25,88,"2018,2019,20,20,2021",5,4.41
qzJLORMyHSpIXBaWgisnsQ,44,2015-08-24 23:39:44,28,2,10,,0,4.11
zPtoNKwV-PdoWtKuuCOsjA,21,2016-01-29 21:51:47,31,2,6,,0,3.7600000000000002
M9hwHTiiPNSZG-G7ngQGKg,71,2015-05-14 01:51:01,30,3,6,,0,4.04
qMvJ_4Po6dYk-GX9pclRKg,100,2016-10-30 20:05:18,243,35,144,"2017,2018,2019",14,4.21
CI7yXz91jkIR3S_ukap_cA,255,2015-03-13 23:16:08,119,29,56,"2018,2019,20,20,2021",10,3.93
DqkcNw5CpaFJOYS_dl0kpA,92,2010-09-01 02:07:55,43,9,13,,5,3.97
lcHREMJHQUE8jZPx5-D86A,25,2015-01-15 23:25:57,11,1,11,,0,4.31
8tG-VOcqZctOrhmhGIhsTg,204,2015-06-14 12:10:13,505,72,229,"2016,2017,2018",18,4.18
BfUr27S_jmdwJrbHdWgZSA,11,2013-08-20 17:53:53,19,4,6,,0,3.67
dWiWu9FBWic3wrvPE7TdCw,38,2010-03-22 15:11:23,28,3,9,,2,4.39
OVi8VIW7TAnPi0EevO4WQg,10,2015-11-03 21:42:08,6,0,1,,1,4.0
TWhhzClV_TMiHuC4EPYv3g,966,2015-12-21 18:40:29,725,91,280,"2016,2017,2018,2019,20,20,2021",10,3.24
7hptvgMeX-gVFAsULg9ukw,24,2013-09-11 12:17:09,10,0,1,,0,3.96
orzG9C5ABUjrOAujCBVNwQ,57,2011-06-24 16:56:12,16,5,6,,0,4.21
TFTcotDNBTPG3ceL7LIl8w,13,2015-11-09 19:38:36,0,0,0,,0,4.92
2FvLETSSBOTsyuQmAsQrxQ,108,2015-07-01 01:14:19,413,53,249,"2015,2016,2017",26,4.15
sJNNtztWuHCeDINAE1NEmg,62,2014-07-31 19:27:49,38,4,16,,4,3.95
Kq3yRKft0QsAFHtYDAOdHQ,8,2011-05-10 14:26:25,3,0,1,,0,3.25
zjiuTpGGmSOb67Ol368SGQ,18,2013-04-26 16:02:16,8,1,3,,0,3.63
p4PYpYV0JdKM3ye_v3a8fA,30,2015-01-11 23:57:51,12,0,7,,3,4.1
z-snz1zllJxDsOeNZRifog,23,2011-07-02 16:19:30,24,4,2,,0,3.04
lyVh4DNxJiHFJXEnebuRqA,17,2014-04-22 20:01:34,6,3,1,,0,4.94
leY7FqJ3NKPzpM5awAQ2-Q,388,2013-07-17 21:00:32,604,129,133,"2016,2017,2018,2019,20,20,2021",10,3.21
jaUhhapRvmPIQxxn_0o9mw,121,2014-06-10 04:08:40,72,26,24,"2018,2019",6,3.6
c5hMQkMqFG7dFxfSHnYx_w,267,2015-03-27 22:07:16,213,31,98,"2016,2017,2018,2019,20,20,2021",5,4.05
8UNyxiig_T1jAWp0Zf15vg,79,2012-02-06 18:02:36,91,14,36,,2,4.07
ZWnAxDrkAMGhuiOL8uKrmA,8,2015-06-27 18:02:09,5,0,6,,0,5.0
hq1Lvi3a2JAkvL__oqC7QQ,226,2015-04-24 21:32:13,419,52,209,"2015,2016,2017,2018,2019",14,3.93
