photo_id,business_id,caption,label
VE-9Wh4BGtcI1T6bJFNhTQ,CANuOWl6Z4soWkK2_1NWcw,,food
Eo0b1nVP6IL02Evn8QU_vg,24f-qQokEN2UvBNHMWLm3A,Winchester our server was the best,inside
IkUhdBG9prOTcMmTVkEIuw,9xdXS7jtWjCVzL4_oPGv9A,"Lobster dumplings with fennel, tomato concasse, lobster butter",food
A6p6NGQ5oTgzLmPMTvemFA,I3Uy20BKx7G-Fzz6hLIeWg,Pre-appetizer,food
0PGZdgnz8xdW5DNZlvQSwg,dju1isgEvDd74tLTDkk5DA,Gorgeous interior,inside
mbASOjzJKE777dW4vTi5tg,QdER5KjucCVtOXdU1g7kpA,,inside
yTfX08w8R7e0qJJlgfBaOw,qclZoDz3sjT7v5xOSj5P2Q,,inside
ihEj_F5BCy2GUB8Nkt6uDA,CR8n4CVq19UqPpJlapQ7jg,Charbroiled oysters,food
ANr3sHfMU95OucPDQrLasA,0JmFfcBbIux_vauRNWzD9Q,Pastelitos de Carne,food
BpU7JFSeUNoIkwUJ2UX9_A,VaO-VW3e1kARkU9bP1E7Fw,Chargrilled oysters,food
MLFawOk2l0XNaqrbhyjIQQ,VVH6k9-ycttH3TV_lk5WfQ,We had America's Best Fried Chicken. Nice.,food
iVSbf7FD56KCubYl9_cPkg,FlDkxuO6MGrW7x1OJTtJew,Mediterranean chicken nachos,food
NFnYMqXtO-5ZEBkl7F6HJw,wHnk0H_5RGBSYCC32SmkIQ,,inside
GFwWOM1c8IFvLGVs5R1WIQ,6a4gLLFSgr-Q6CZXDLzBGQ,,inside
qgZ3j3Xrgza_jK3WHIpMaw,I6M31tAZh-v2Y6v77jwNMQ,If you're looking for a true New Orleans experience this is the spot. Food A+ Atmosphere A+,inside
mlH6okIMtFhFm6l9zRldsQ,WXgV2lOUgas7DzTLeDau-w,Rum punch,drink
pFBRa3EkKAjNRpMoISbPHg,IQ-FUxpwpibrfOpj6d8Asg,Storefront,outside
SCu_ahyVDFW63-ZNXSlV4A,JOTAQZPCqpD6Nr7dsN9MYA,,food
Hu0K9XC-0p8hOqXBfidPMg,YqjGRqPL0roLE5EO6nf3UA,Dining room,inside
MIjPYhjbqr8rUV8B9rdkuw,M2h3vq8WeSiQAmyJtrPvbQ,3rd course (2): sautéed snapper with boulliabase and vegetables,food
V3LiFLUalVgJzS3R_YDxiA,yYr6etwcJPbJCXVc2FvOIg,Coho Salmon Crudo - Korean melon kombucha mignonette marigold orange paper,food
Cz3zE8nREG9jbVc9yfzO7g,X7W01ESZV0UybJ859ZnWRQ,Wine,drink
NMl0Dpc3T31bUv8nvdMZ5A,-xaY1TlMf20Ol9QLcDSU6Q,Front entrance of the French Market,outside
JWzj49UTO-1uyRv9T4G_3w,TdyHRkxn334JxtUSdGpIiw,,food
cEh2Ma_nPziNZualSPopFg,1Vc_X9KoRX_YaaYUC268iA,,outside
wtrUTf9FNJQou3cNn3xZ_Q,ku8cAVBLaF_4rI-yK6gNnQ,The Original Bananas Foster,inside
iyOfjfHyEB_rnR45iRppLQ,_C7QiQQc47AOEv4PE3Kong,"Tequila Mockingbird 2 $13 ""tequila and lemoncello combine to create a tart treat you so nice you'll order it twice""",drink
qSfV2oSDMCKB038MPiihEQ,O6kMCxp8r9mKyFZy7sTxlg,Mississippi Rabbit Two Ways,food
xjVevO3dXyANuVbg2_1HCg,lo3zYtvPB6-iVok2C7HsGw,Gris Gris,inside
i4fe7wS2bkbxJ5-Qs8DBzA,3WU1ZobAqXQ07xYoKE2Vyg,Nice local art,inside
D6kk9wFRqH8M7HFHyt5ytQ,uR7G8I4Cef9D9R340TN24Q,,food
kCtTlD_xEtqAV3a8Rdds-w,AWnzFqIrlkLAKTc46_zmEg,,food
BHTPvRXMkm-wsstlkAFovA,gAxVNmRBG5DZsp8DtZnpRQ,Redfish Pontchartrain,food
9e7VxtCNFJt20csJAeFGVw,zI0OdjkdQqD7az8aM6ppdg,,food
hO3lSlbYjuiXbBGNvbX6YA,lok1BFflfV17T04k-Q-G9Q,Side patio.,outside
lebCa0EkgswUZ4SNQao2Pw,TvbJq1a1Xto5w6t4zMUYHQ,,drink
HsNyLQHXepOWo64wYinQRg,ORVWMFwF5qTWy9Cbahf0Pg,,inside
UgZOUYaf13MpHHfavXLTvw,S2Ho8yLxhKAa26pBAm6rxA,"Chargrilled oysters with olive oil, garlic and herbs.",food
lBGaGpx2kT_EPt17B7d0dA,_iDDqhphfpvrDxKjFa9Ofw,,outside
8C42vbxlgvMzp8Sej9G2MA,ARKqI0061oI44-7pvVDbLQ,,drink
7vgIygRvFQN0SPZTG6uSYQ,GmXC3CBu172Bkb0c6RnO7w,Wine Room looking into Bienville Room,inside
n1jiLCakDv7kAgQ7A2kgFQ,VHnxcKRk0qGxnW1jgVdwGw,,inside
CNRp4NyJtsI-KYKtckOm6g,R6YhZypd362pEJvl1jN0EA,Foundation Room.,inside
QR_BQ0l60w9-moZAzj7xZw,iVegX9epKU8R0eRAEwQ6Yg,,food
WLK_MPsEoAFvhvLw9_mKfw,jQPg8OKiSVa-fwvd-XGzLQ,,inside
GtP3vcIv9Eu9G2Fd3wiQcw,HhD8DLES5ZeULKDXmfkOOg,,food
qfEQPCJqG_Vx2zu9YcSJuA,24f-qQokEN2UvBNHMWLm3A,,inside
AwhaY5hFrPXnya0rzSqhKA,FTZZ_79rORWTf6crYDHPMA,,food
v1b5C5-L4NOQNCtfbMzB5A,RLlOK2fL6xU1sfIPiP2QBw,Charbroiled Oysters,food
U6-ztWgEzpE3tG8ATmIWMQ,FyDQ8QKKjmBKagZ2GhNb8Q,Coffee bar,inside
f30RKWmFC0GXqYDYW_sd7g,t9LiapsQABwMQeiF1Czl6w,Hamburger and baked potato with chives/bacon (bottom). Notice the dark ambience! We essentially ate by candlelight.,food
aCzPvDMGS3nfO7ayCmIYTA,VQcCL9PiNL_wkGf-uF3fjg,Beautiful decor!,inside
y914OzW4V4ALdptXAz0PhA,9--QS5ChKDYf4POHKujoiw,,outside
hWLD9MCR0fh_3Yt8tFSorw,lDS0quWgtTETLqYgMh-UtA,,drink
x2l83KPUt2Sk_SRaoZ0zkQ,5GctUoyvvfVS43ZMWtLKFA,Thalia Dining Room,inside
8Pfd71rBf7LlIPYj-LiY_g,xv_U__GI9gmzKIHT_TANnw,Loved the look of this sushi place.,inside
zlhmXWgjPkolfdoDDvAZvA,oBNrLz4EDhiscSlbOl8uAw,Great drinks here!,drink
Nnp1WQn9jnYcNRXfuABtOA,VaO-VW3e1kARkU9bP1E7Fw,Inside,inside
Im_KhNHQaIRA9o-i0PFj6w,U2fN80Q-QOudDt5V-qjIlw,,inside
2fCF0YCHq9ESdKl6hV09vw,_ab50qdWOk0DdB6XOrBitw,Raw oyster,food
ruCmrM-wgn3eIYptohehgg,xpxot30FwP55-KHEkZw4eQ,,food
Zc7dF_YCieK8RVv7CH_oOA,D0AXNeHYbU9WfCBnbhYKXg,,inside
B2bL7kwi5ZZ9QBokwQBhVQ,EagkHaaC-kUozD3MPzbRIw,Chocolate Malt,food
2XAanXy5jhMrA2xCvGeOXQ,FEXhWNCMkv22qG04E83Qjg,,drink
d_8FwbMptl1ZuuM4YMXcdw,FEXhWNCMkv22qG04E83Qjg,,food
Fj3Y-xGUrdtC065z91lHiQ,GBTPC53ZrG1ZBY3DT8Mbcw,Mushroom flatbread,food
YePtZ2Qd0D7GcW3eF019DQ,VaO-VW3e1kARkU9bP1E7Fw,,food
o8e6C4T13lpkijmV6SPoyQ,I3Uy20BKx7G-Fzz6hLIeWg,Amuse Bouche,food
NmyyXq46WLciWAVIgqOe4w,_C7QiQQc47AOEv4PE3Kong,,inside
TebTmyn6myt_SELmIpzsQg,NjQSSRIyPcocoAHAKGyJgA,,outside
KA_dNJ-XlO8hWoZDJ4at2A,BRJwJjDrnO4OA4MTCK3mcg,Corner of second.,inside
kmZFUa6F6ZyFI88_nTB6Kw,qclZoDz3sjT7v5xOSj5P2Q,Found it!!,outside
v0kokyNSjceOJMr3EoubxQ,oLNTzsLmr5LMbBCA2SQWqg,View from parking lot.,outside
5OZhzDMj9lZ6UsyG8_ihnw,NYiL2534CAAbr-ynGVbhaQ,The famous painting at the bar...,inside
5U7ZjxdfpDDSKF-p_iBe5g,gVw224_IlTrx3KHEgFBtMg,,inside
w5a3Z_v97HwCiJtxxCuFgg,_C7QiQQc47AOEv4PE3Kong,,outside
jghaWGfzlQBg0UoTGlRkoA,WI0qLdW6rJEMi4aDbuUbvw,"Plain yogurt with fresh fruit toppings consisting of mangos, strawberries, and raspberries.",food
BMxWBgsI79g8AxqjQn2fjA,wVrJOXjRrPKIfZbNnrl3ow,Puttanesca with pepperoni,food
_2c2CybwsTFUeGmEajo3JA,fy-vfMF2fQywsIyA3yJQoQ,Chicken biscuit,food
_UYG9elM5SeFkzNibxhs4g,VaO-VW3e1kARkU9bP1E7Fw,Half dozen chargrilled oysters,food
ZbWWi8lIf9b1S-3w09Fb0w,rOsC1rDpIxvNoHxEvNFjeA,Hemingway Daiquiri,drink
ZYoL1AaVoUzwi4RTvqfDZQ,j8JOZvfeHEfUWq3gEz6ABQ,Mussels and wine!,food
OGKQhWulzDp1YCC9g_-UkQ,lo3zYtvPB6-iVok2C7HsGw,,inside
AZGdOFS4mamBe7RFhf8aAg,JVDkpFxbc_j49Wvxk5CtVA,,inside
ng3tvL6vg4XWJXiXnqCiNg,mpTKUG5U7rq2yYP7u3719w,,food
sbMGJ269AtlQsGon9dprFA,rUxxJi1tlSljiY_kTasUKA,,inside
WJ-sL68OIbTg__p_KtUYKQ,AWnzFqIrlkLAKTc46_zmEg,,food
H1KkT3w0S5cBiGnXt0HX0A,UgnHg8cdrPqxJKD9MpHNPw,"Prickly? - try the iced coffee.  Using 5.5 lbs of coffee per gallon, when 1.0 is often the norm... - Not for the innocent.",food
lj4c8fRjfDyeLsjz-BHJaw,iwmW2mgcn2YdirXUHCsgXQ,Sazerac,drink
iFMNlxf-_p5djz3rEkxjpA,MyFC2F-5SXwXTLR99UWiqA,,inside
1DVrcL0D93WaZzUyF-vkVQ,Z4qfMpj8jymG3_XjTBKN0A,,food
Z_WFyQkxke6wJjRf2mLs_w,A0DYN5wxygYnX_sL3HygvA,Cool lights,inside
chp9_iPIeO5AVjrpKv9Tmw,yz0KWVamNhqiZGz7XTClzg,,inside
nsShhF39IR_AtMj1u_fSzg,NYiL2534CAAbr-ynGVbhaQ,Open view from the upstairs seating. Very cool.,inside
dOMCBTpaC0OCLChe0QUMAA,FEXhWNCMkv22qG04E83Qjg,,inside
hKpeFuffJSBWm7SNkMaGMQ,Meww6RIE4cFL_kG0aRlbAA,Blue Oak BBQ Window Sign,outside
NxtRSEWv85sqaPutGj8Frw,OAjof8dhS2zScmZh2Xuo1A,,inside
przdGR9IA1XedPqe6N1X2g,RLlOK2fL6xU1sfIPiP2QBw,Stuffed flounder,food
VYi3gCmJu6suSJttx5Fruw,FlDkxuO6MGrW7x1OJTtJew,Auction House Market 10/2018,inside
83OrUOfcN9ZZ1Ic6TD-fbQ,c-iKAO2GBzSKjm7y1Oljcw,,inside
CcNSIUfunrksAS4Uhawdtg,fU3qz9khOzzz0pBt7XHG5A,,food
Bz7BFO3zflNOnsKMj_sarw,Zu190KfU6xuNaOCDfthmYw,,inside
PiIFBTEpbIfbFbAx0dOZEw,FRYkg_JvsWU9xIXZsEZcVA,"Sexy, private, swanky downstairs in Magnolia Mansion A stunning property Altamura Italian Trattoria",outside
fVat6H_PkQHUnJ_7Czskbg,6XZlRSgdUsEDPlYurRgpMw,,outside
nQsouF_tznxmtbjQshM2OA,aPDpK9mHhrabKyspSKME6g,,food
pYVQ7wNInKA-yWToUoVNTA,4w_TG6uA5bIxnC5tpkOb3g,Sandwich,food
UJgeq0IOruvnebKwB_DDlg,dx2pIe26LXqhlG1ay_doGg,,food
u0wf7FiTU7GT-rlGQVJVUw,9zlspOuU7cXAVesgah7udA,Grilled Pork Belly,food
Sw7empZsOl07nmvP2iGssQ,FlGl5Gv0uxrxBQRKLSsKVQ,Cheeseburger pizza?! Yes please!! Made with love...,food
0Z9kveelMuoXoNIxMecuJA,qb28j-FNX1_6xm7u372TZA,,inside
ciaOT-CF5kpvyk2KfOVVmg,GBTPC53ZrG1ZBY3DT8Mbcw,,food
TOMFYQ3hHfakDoGWMoRLMQ,6Y61FisC5lEVxLEaMzyUUQ,,food
jASN3Mq7qIJbI-N-oDUSjQ,RPEMUwN_CDRRToQ_7hxsvA,,food
LBKdDZDZPeb1Z95Y9kX85Q,3n2FIVhxAjG6fjju4wdzXw,Bagel and Lox Sandwich with a side of apple,food
Dj2ffPt1hrcxtmMizdmlbA,pDZWkTn-8qja2C4sZ6CLFA,What a great combo,drink
4YudRYuAdM2cD4xuExET6g,_ab50qdWOk0DdB6XOrBitw,,outside
Anbn64bt5yRL7eKJUnaJoQ,-s6EMVPCBrsocFDuiMMqxQ,You can just watch ppl from the bar https://www.youtube.com/watch?v=6Ck3rTIp4R0,outside
TbERe4Y9j9vLKGbiIOVIkA,aYrsT_ReL6vlQIP2GrvLWQ,,menu
cKqvCU2zHhc74guJnPastg,ac1AeYqs8Z4_e2X5M3if2A,,outside
7AepFUdMEogEnuYen8nDsA,VaO-VW3e1kARkU9bP1E7Fw,,inside
sVrexggd2BjN5t4T4rWrzw,FEXhWNCMkv22qG04E83Qjg,,inside
WYANGnDwzm3L8ThKEWgL-g,7gtWQMLOEwCxh1I5j6uB4g,,food
TJtnDBVqV7kntjB4qOpJRA,WXgV2lOUgas7DzTLeDau-w,Strawberry margaritas. Quenched our thirst.,food
UiwAcP-zqPGrxwcU4V5aiA,8uF-bhJFgT4Tn6DTb27viA,Rooster chicken sandwich,food
9W3zS_uYhaNMPCio_UDolw,QA8QLpwf_YT9C2ST5YJ0vw,Interior,inside
8az4Yhd1Geqwkwi_WLI7Yw,dM2LrfuOqlRHdRKI_FFwCg,For Bobby,food
F3pCWIX7Z64YDciIU7Wzxw,6Y61FisC5lEVxLEaMzyUUQ,sushi bar,inside
Kj0x9rBvfTBVYjUCTfEu0A,-lX4ufgPLYubI8rVxNM31w,Red beans and rice,food
oMJvGZkgHCfORsrPwC59sw,cTSczU-9-cYUEM2DlNJcQw,Hummus!!!,food
q0ytvvz9Z6rjeDW1QG30lQ,vwOJ4yZH1I85-T3dJyr2ig,Crabmeat Benedict,food
iGmz8P47a1g9hn4BM3Jb2Q,anac7hHydbKlNhekMYp9gQ,,outside
ntbaKcP3LRWjR4AaqcE8sw,0Hfc9kXBJJAXk6XxDtoJMA,,food
QS_gUM52w3SdQPbzl05Olg,Q6BQcgabriKd5wPxvzOIWg,,food
CnAY9PklMmG5pRbz116qzw,q3QIAx4u8BLBOhwca2UBjQ,,inside
b3KHBJH2BuTcMA4PoAbaig,9xdXS7jtWjCVzL4_oPGv9A,Caramelized Date & Almond Cake,food
f9ST0nwxUSNoGZ6wG9ywBQ,hfbZ97Te3T4jeWN6GgsGrQ,,inside
RhwvbIG3kYDzbkEypaFouQ,QwawOSEJKaFd5yCYtrN6DQ,,inside
1pmH88l3Wm3GNUy2IbbsMQ,FEXhWNCMkv22qG04E83Qjg,,inside
f2jEf_wPSlXi5UuEaTmlRg,iJepNTdQh-vOBoIzmx-Kmg,,inside
E65aposJN8--rmjZnTJ61w,SryvKdkPRDiDQKVgBuFffg,,inside
xz855KjyNk7i-a6S55UGIQ,RTJiMomkeeDi5LZn0GhxQA,Beignets n creme brulee,food
2C0_XfAwMYg8pSj4OjRIAw,gzMlFR9ViVCr_HUYPgqqVg,,inside
SEeF88X0-Eb94fS3Ke_DZA,U4X-tzwvTzW8uWxs2KIPtg,Proof is how good the food was!,food
Lmv2dv1R1Y2muZUI_-ospA,5CbJgHWgvjyDRw9Sl4BXhg,"Haven from the pouring rain. Loud music, dark dive, burgers, and beers.",inside
ufK80kUnQHuCY5pfNfWN4w,ifZ_P8Mj7zVVKhNyKJAQwg,,food
3nb3vUKqqE9EaODToVRcRQ,V1XS9HMe9bzEuW4RZFycBA,Pad Thai with Tofu,food
l3JjIA_fwYWeioNuJGOyzg,EyhRkmeYUROlV3ZQmhrlRA,,drink
7yE2gD9IPmCoUKT6hTnA0w,-UEeCTgxud4OGWshX4x-jw,Cookie Ice Cream,food
vm-EKAsh--hm8K_6LcrpSg,3cT6KPlkOQGZv2Lk7p9_1A,Inside the store,inside
lZbY0Hvb6mtmQ3rZ8BR9yg,VVH6k9-ycttH3TV_lk5WfQ,,food
TajD2ylTVnYXtUiJ6PRIYg,FEXhWNCMkv22qG04E83Qjg,Beignets with a cafe au lait!,food
exaTA0eqtd1J3C-8bTdPPQ,hfbZ97Te3T4jeWN6GgsGrQ,,drink
ZCwToU0vxD_n-5WuKw6Qww,085mjp-y4qmKRMIj72x8xw,Awards,inside
cebWfpCgpuwWU5Hi0f0iSA,I6L0Zxi5Ww0zEWSAVgngeQ,,outside
HS7bIO7LpaZyEY_m58MPyw,kouFQZiu6lK59nxRLP6LsA,Parmesan Crusted Cauliflower,food
8oaIIkTj6oijQ1QxLNUQ4A,_iDDqhphfpvrDxKjFa9Ofw,,inside
tBmIS3ps2-ywLk1AFsRb5A,3qEjUW12sH6KOBm86ZDmTA,Frozen Irish coffe!,outside
ilhU184fiSwQTK5GUWY3xQ,ac1AeYqs8Z4_e2X5M3if2A,,outside
0HBdcqZnubEYMnYfCnOpdA,HEf0QXnhxrcIWxRfAbQ2iA,Shakshouka w zucchini,food
Qbky8GTodgVncZ-KCJitcw,Fs4T7lKpXVtD5Pz7jWSJeg,Better late than never cocktail,drink
dc9wxhrann0npjfycU3WsA,Obk11u4CHhyqwkiJ517kaw,,food
tqkswTAwHEFuvMFIqLxkyA,Vi7mls55_E-WWtGhIHgomA,Catfish sliders from Local Menu NOLA,food
BiVn1nwBHDQlzI8ixn4uqQ,wjZwXKDiFBQXlO8-TjQTXA,La Bouille (boiled brisket)... warning: CHOKING HAZARD!,food
COzsVmW6HYmkUSe0zyfxkA,oDETvkVkHw7CjZj7ZOZFOQ,Shrimp basket & NOLA Blonde. Bomb!!!,food
pHb_A90Bp4xZzETYGQQOOw,QX96jNeZ15qm4xgw5AW5dw,Special dessert - cane syrup pots de creme,food
8e58vg4lWk0rXVanMVjJjA,iXPEyHqvaDUWLn4pw-58Fw,List of boozy coffee drinks.,inside
43CEpdYG5bDJ_vpBBooo8Q,OX3ArWSP85bK4cdk51tdmw,,inside
Kx6IgA-s52lNFcF8L6me0w,_ab50qdWOk0DdB6XOrBitw,"fish & shrimp, boo fries, beans & rice",food
mNCIu25IEc7E_y7zHKkjUw,3n2FIVhxAjG6fjju4wdzXw,Back counter,inside
Br6rCzsJJ0CZcUC7X9yucA,uR7G8I4Cef9D9R340TN24Q,Birthday Brunch,inside
HlqrMvV47vKRGdYA2uvYuQ,R9TBf8VqGQ83kvdIxkC9RQ,Restaurant Decor,inside
7lLd4ELXdBA4wX_eKH_pZA,rvF-BwyaCHeb30u3Xf7FbQ,,outside
-KxJ8vRW2y42DY5iFDx0YA,_ab50qdWOk0DdB6XOrBitw,,food
5u2BlftwKFqne-p1AALNXQ,nePr9450kf-eEGYD-Qn21w,Breakfast potatoes,food
BlCG0eq5sD8cfxTbhS5OHA,mAgjr6kjRqCFk8JWPvobuw,,outside
ledqI0cYJ8eaT2O3tsvRPw,OJ8TFOwK5fTQQbvBZl7a3w,Thin Pattie Double Burger,food
V2l2kAHMYr3bu7eWIy09AA,b0zp6rgcv7ZcjToRoVhcmQ,Cajun mac n cheese,food
iEdZAwUV6LtFdKcD0D2esQ,rUxxJi1tlSljiY_kTasUKA,Craziness!,inside
33IZjGeWysKD50a8tcju3Q,YoGdJUAvQTsFsLw67dRBtg,Beef shawarma,food
LC8nldeo_9VW2dmkQ18DNA,FEXhWNCMkv22qG04E83Qjg,Beignets and Coffee,food
fAxkC8RmAGGnPnRrtkKsyg,wrT5DbuM24B9ExBdSSz2_g,Worth every cent,food
09FOs5esCNMXStpQse59CA,Ztbcpzx9sQdNQnKx8yghTA,Mai Tai,drink
m_jC-juA0J5fuBy9qGhgmw,VaO-VW3e1kARkU9bP1E7Fw,Dozen char-broiled oysters - $20,food
9cZu0b_DWEO0ONw13KCmqQ,nePr9450kf-eEGYD-Qn21w,,food
wrtim7JPb83DUhhD9RQwHA,_C7QiQQc47AOEv4PE3Kong,Creole bread pudding souffle. Amazing!,food
GF46oDTFCkNVBIXBMfxt7Q,tsaifr1x7MHWsUngvZ1SQA,Valentines Day Sushi King Cake!,food
kYkCpQcexgtxwXikOSPFwA,UeYZgcORV2Veo_BZzdiaTg,Bruschetta,food
0hjr3qrE5A8i0XgVND27hw,LG03thDHBO4vRcYZ7g_zmg,Pompano with almonds Cauliflower,food
CQLDGTLnzhewPfFzqVh1RQ,lWPQeVAZInbNntRu6eFkbg,Yummy!!,food
u_2crAsbJ-WxkcIcmk9_pA,g2jeKyXYwHUaiop2UPOFXQ,Credit: Larry L.,inside
FaVHLBv2Yp7e4n_UYCmrwQ,PVieWiYn8GK9GSLnNFmOyA,Lunch!,inside
l_DKl9oYi5J5ESia6mieWQ,6TyzEgzDOhKa82UFjXFdwQ,Hope to see you on the balcony this weekend,outside
eL-HLw61MQ3ZnJQrHsTgzw,Vz2RN55rTJBGn43K1v84nA,from website,food
9p0J0oYvclCdlfTrVLwN1g,asz2Bsfk5vIn6Hh4K4BQeQ,,inside
MNrgoknYpotZwr8Mk2NlDg,Y2Pfil51rNvTd_lFHwzb_g,,inside
RhZPpiqwDcMAJ4IgIyFz8A,Y2Pfil51rNvTd_lFHwzb_g,Cafe Au Lait iced coffee was my go to!,drink
dAvN_4dtYomFb0kpSeMung,GBTPC53ZrG1ZBY3DT8Mbcw,Gulf Puppy Drum,food
Oqf0Hw6kmlokKo1duaMcHA,DcBLYSvOuWcNReolRVr12A,Grilled Oysters. Good but after having them at Cochon's..they just don't compare.,food
QIzxqOuC43zJjrUXTfT8DA,oXJ-AmZ9sJIc8h2evX3TAA,Brassaholics performing,inside
o1_uDSzKE_ucgRKENGMKiA,EagkHaaC-kUozD3MPzbRIw,"Bloody Mary, Mimosa",drink
-3I0yPijBWwodVRGtp0zEA,gzMlFR9ViVCr_HUYPgqqVg,Mac & Cheese,food
ZK23qsGLUiBLDz-0WjIv1Q,k1yDRDZ4QCvNW9Wm9-IOaA,Inside,inside
mxmVMcCTWvfoU9cRFr18TQ,UvSX-22jnVnrnSeVwBKsPQ,,inside
vqkBeefR_H7QZRdz5KZEtA,hlrVKuPCxH59Y5--4RRLJQ,,inside
-DI1fvYrTgW2L4vSFjDp-g,RGXb-3iUuaORNWB_nt_RcQ,Catfish creole,food
WyaLo0iA-1PF1LWU7bod9A,7pKzyzCFC7LpX82sM-0aMg,Brazilian band!,inside
iJIjGi-BvJOz4p6stRg0vw,hdsSqJ6XotB8LUyWjM0LKQ,,drink
iGShy32xEAqZ4EsNY1-hMA,uYUsK2muRiy0ahFZchlVEw,,inside
WmS03xcdb8wbH8192DiVJQ,nTPTqC40pXELp3LOrCtXIA,Nova Flatbread,food
-EyxTPppG_5UI-kVd2VaYw,asz2Bsfk5vIn6Hh4K4BQeQ,,inside
8m1NQAeZG1xm6SCyv9fUag,OX3ArWSP85bK4cdk51tdmw,,outside
JxAKzAgyGYwzEyqsv0yWbw,-s6EMVPCBrsocFDuiMMqxQ,Jennifer at Cornet. Best margaritas on Burbon St.,inside
gYw_1HFF-nzrzZPQtxaVlw,PcAMh9bjVHVB2dscm1F4FQ,Sesame Chicken,food
fLX5mBN1MUtY7ulg2SMd9Q,4XDoDb7D8j0WWb8EDC1ljA,,outside
-5CsBPtOqrPP1lww8kZrEA,8uF-bhJFgT4Tn6DTb27viA,,inside
LFQU6uBm8FX4YDuaJXHu-g,j4kYliTkKf7k-oDqVgyXYA,,inside
ruC736OkkAWX0sqV4eaVaw,OqI87nbZ4s1ufOdvgAbgZw,,food
Q9gGW7RJj41HbkN7ynJIyQ,2r3-fBAvSsljWrDLXkiHiw,,food
x6BRiqojrGEdWPj-t_rPgg,-UEeCTgxud4OGWshX4x-jw,,inside
P5-_0cw3Y_9EiM0cooDPiA,nePr9450kf-eEGYD-Qn21w,,food
Gr77trY95HepKmYPAmLzpw,al3Ri6TEqa2rBzjHsn0T_g,,inside
2XqGk1EtTVPorHiU2QPWgw,FEXhWNCMkv22qG04E83Qjg,Donuts and Coffee,drink
Mu3mTIp8Sfym4KFc-zE-mQ,qclZoDz3sjT7v5xOSj5P2Q,,outside
E-njH8sE08LeACNbL3IwqQ,6Y61FisC5lEVxLEaMzyUUQ,,food
knq3UzHVhf8u1fIWjqE2Xg,sdFJSq-EgmtplIwUamRwTQ,The bar countertop which looks pretty nice,inside
YWQEfejO1fI4UUkEBzaukw,FEXhWNCMkv22qG04E83Qjg,,inside
TpZC_aC_Oz7C3HJOeXM3HA,HFQiCt-B_Vus8g1pHkTezg,Cocktails to start,drink
JyQ14rc3PNb4Tljv4LZ3Cg,sJz2WhvVGW8jsdQhZ_BlUQ,"Live, local music in the lounge Tues-Sat starting at 7PM. Membership is not required to enter the lounge or dine.",inside
97c_arRSUmM8ZcyPd-fb-w,j8JOZvfeHEfUWq3gEz6ABQ,Bread pudding,food
EtYmmqp8pro_yiV1iZNCFw,qclZoDz3sjT7v5xOSj5P2Q,,outside
Vsk3KXoqvedbnlffbQyDmA,_ab50qdWOk0DdB6XOrBitw,"The Fried chicken and fried crab are good. However, the fried oysters are bad",food
yy1TG-xdl03m_GnHUbUibA,ww3YJXu5c18aGZXWmm00qg,Very cool restaurant in New Orleans,outside
6aqYLVu1TsonM41kB5PxEw,u7uFQCoHFtBKCtbWUm6yZw,,food
jF7z4o4CVp5gZLDCpgshNg,sCNdu_Anatq1BKuXD86A8A,,food
tWP0i2AsxfVFuRR5C910dw,I0I2mkCOPTYVSLpc8A8VVw,,drink
q1vI_YaKUa4-_tgQXE2SsQ,PVieWiYn8GK9GSLnNFmOyA,,menu
eIVyClWrVWJwcyOT__GkAw,04l8PYcuYQeEkEhJCbhtOA,,food
B-mcrgJFft_TuqpoIqksJg,xZKhj_0PWf9F0ubRyFG5og,,food
HLGQta6-wj0rI-Qzdbtpgw,3WU1ZobAqXQ07xYoKE2Vyg,,food
XCPwIFdwBF3rEsPvuqNa0g,HEf0QXnhxrcIWxRfAbQ2iA,,food
DoVr6xHNRvf6Y_YIx2E_KQ,vN6v8m4DO45Z4pp8yxxF_w,,food
liGI873ogyaGldvgKicUmA,PVieWiYn8GK9GSLnNFmOyA,,food
4YY6asvBZ2M5oOBwkUSS3g,6a4gLLFSgr-Q6CZXDLzBGQ,Bar,inside
CJCvIDGxIGmXhPgpkFmTuQ,yKAOohng_AJl22LgjBPl1g,,food
vk2yJ1MTIA3bsOTdGAOkQQ,_ab50qdWOk0DdB6XOrBitw,,food
R74C57Q1Te8qqSnjA0oCCg,iSRTaT9WngzB8JJ2YKJUig,Jambalaya. Very salty,food
b4jxDRBLuiZkFP4gN8bnBQ,z7q_oWGr3GlvYqfiTfeljA,Roasted Sea Bass with Crawfish,food
j5cCtd9sQqEz1F2iXLUwQQ,UGefDZNmnBztS0eoXWtHyQ,Wall decor,inside
ENHLg4J804WlZIkFGZRPFg,oBNrLz4EDhiscSlbOl8uAw,,food
pgo7i3RZxwu-ZWdcut4Hng,8uF-bhJFgT4Tn6DTb27viA,,food
qf7APeo0qc7ScbrslK3TtQ,IQ-FUxpwpibrfOpj6d8Asg,Powdered goodness,food
mkkZC1dPonIEY4q9KU9rAg,geuZssQDB8yblCpFYwoqAw,Upstairs dining,inside
jK3YJ9nt7IRXT3I9vuE4og,24f-qQokEN2UvBNHMWLm3A,"""Filet de Gulf Poisson Amandine"" AKA literally just fried trout with almonds. Very small and doesn't come with sides.",food
